                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.3077,                0.95405,                 1.4374,                0.86304,                0.84351,                0.90527,                 0.7021,                 1.0094,                0.86084,                 1.2946,               0.005116,               0.005116,               0.005116
                    151,                 1.3138,                0.95773,                 1.4373,                0.85752,                0.84159,                0.90172,                0.69811,                 1.0146,                0.88236,                 1.2896,               0.005083,               0.005083,               0.005083
                    152,                 1.3109,                0.96114,                 1.4461,                0.86604,                0.83569,                0.90256,                0.69979,                 1.0149,                0.87411,                  1.291,                0.00505,                0.00505,                0.00505
                    153,                 1.3115,                0.96669,                  1.432,                0.87692,                0.82116,                0.89629,                0.69378,                 1.0002,                0.91293,                 1.2815,               0.005017,               0.005017,               0.005017
                    154,                 1.2998,                0.95422,                 1.4351,                0.86762,                0.82979,                0.90005,                0.69065,                 1.0185,                0.89111,                 1.3003,               0.004984,               0.004984,               0.004984
                    155,                 1.3143,                 0.9518,                 1.4407,                0.86407,                0.84317,                0.90311,                 0.6996,                 1.0023,                0.87558,                 1.2868,               0.004951,               0.004951,               0.004951
                    156,                 1.3021,                0.94892,                   1.44,                0.86147,                0.83667,                0.90046,                0.69616,                 1.0151,                 0.8831,                  1.296,               0.004918,               0.004918,               0.004918
                    157,                 1.3244,                0.96067,                 1.4472,                0.86549,                0.84119,                0.90514,                0.69723,                 1.0035,                0.86853,                 1.2858,               0.004885,               0.004885,               0.004885
                    158,                 1.3153,                0.94737,                 1.4457,                0.85429,                0.84465,                 0.9038,                0.70283,                 0.9958,                0.87092,                 1.2817,               0.004852,               0.004852,               0.004852
                    159,                 1.2959,                0.92926,                 1.4267,                0.87079,                0.83366,                0.90328,                0.69884,                 1.0112,                0.87067,                 1.2903,               0.004819,               0.004819,               0.004819
                    160,                 1.3092,                0.94637,                  1.432,                0.86965,                0.82851,                0.90163,                0.70031,                 1.0045,                 0.8893,                 1.2826,               0.004786,               0.004786,               0.004786
                    161,                 1.3134,                0.94352,                 1.4383,                0.86596,                0.83918,                0.90241,                0.69819,                 1.0101,                0.88688,                 1.2839,               0.004753,               0.004753,               0.004753
                    162,                 1.3085,                0.95144,                 1.4494,                0.85759,                0.84079,                0.90148,                0.69745,                 1.0097,                0.87406,                 1.2926,                0.00472,                0.00472,                0.00472
                    163,                  1.307,                0.92631,                 1.4369,                0.84234,                0.85166,                0.90202,                0.70012,                 1.0041,                 0.8885,                 1.2905,               0.004687,               0.004687,               0.004687
                    164,                 1.2914,                0.92725,                 1.4309,                0.86922,                0.85014,                0.90206,                 0.7022,                  1.007,                0.85999,                 1.2881,               0.004654,               0.004654,               0.004654
                    165,                 1.3113,                 0.9399,                 1.4432,                0.85187,                0.84258,                0.90225,                0.70128,                 1.0066,                0.86412,                 1.2854,               0.004621,               0.004621,               0.004621
                    166,                 1.2989,                0.93635,                 1.4263,                0.86561,                0.84394,                0.90348,                0.70088,                 1.0062,                0.86642,                 1.2798,               0.004588,               0.004588,               0.004588
                    167,                 1.2867,                  0.924,                 1.4298,                0.86807,                0.84064,                 0.9075,                0.70592,                 1.0008,                0.84533,                 1.2796,               0.004555,               0.004555,               0.004555
                    168,                 1.3036,                0.95767,                 1.4344,                0.86172,                0.84617,                 0.9054,                0.70268,                 1.0017,                0.86213,                 1.2806,               0.004522,               0.004522,               0.004522
                    169,                 1.2934,                0.93636,                 1.4246,                0.86689,                 0.8484,                0.90527,                 0.6989,                  1.008,                0.87808,                 1.2832,               0.004489,               0.004489,               0.004489
                    170,                 1.2907,                  0.923,                 1.4128,                0.85825,                0.84618,                0.90398,                0.70051,                 1.0111,                  0.852,                 1.2867,               0.004456,               0.004456,               0.004456
                    171,                 1.2959,                0.92584,                 1.4291,                 0.8662,                0.85178,                0.90356,                0.70199,                 1.0047,                0.84337,                 1.2887,               0.004423,               0.004423,               0.004423
                    172,                 1.3076,                0.93233,                 1.4297,                0.85367,                0.85348,                0.90335,                0.70327,                 1.0076,                0.85971,                 1.2926,                0.00439,                0.00439,                0.00439
                    173,                 1.2844,                 0.9335,                  1.425,                0.86179,                0.84431,                0.90439,                0.70245,                0.99857,                0.86544,                  1.284,               0.004357,               0.004357,               0.004357
                    174,                 1.2885,                0.92807,                 1.4268,                0.86529,                 0.8459,                0.90357,                 0.7008,                 1.0084,                0.86684,                 1.2845,               0.004324,               0.004324,               0.004324
                    175,                 1.3139,                0.94588,                 1.4375,                0.86512,                0.85055,                0.90381,                0.70189,                 1.0001,                0.85601,                  1.278,               0.004291,               0.004291,               0.004291
                    176,                 1.2919,                0.90808,                  1.416,                0.86832,                0.85229,                0.90745,                0.70791,                0.99304,                0.84562,                 1.2717,               0.004258,               0.004258,               0.004258
                    177,                 1.2899,                0.90052,                 1.4161,                0.87238,                0.83946,                 0.9078,                0.70857,                 1.0013,                0.84093,                 1.2782,               0.004225,               0.004225,               0.004225
                    178,                 1.2932,                0.89939,                 1.4238,                0.86569,                0.84439,                 0.9103,                0.70933,                0.99964,                0.84482,                 1.2767,               0.004192,               0.004192,               0.004192
                    179,                  1.285,                0.90543,                 1.4127,                0.88057,                0.83993,                0.90706,                0.70678,                0.99522,                 0.8353,                 1.2766,               0.004159,               0.004159,               0.004159
                    180,                  1.304,                0.91996,                 1.4219,                0.87449,                0.83746,                0.90733,                0.70632,                0.99691,                0.83615,                 1.2779,               0.004126,               0.004126,               0.004126
                    181,                 1.2874,                0.91952,                 1.4293,                0.88907,                 0.8385,                0.91125,                0.70927,                0.99875,                0.84275,                 1.2828,               0.004093,               0.004093,               0.004093
                    182,                 1.2843,                0.90401,                 1.4152,                0.87435,                0.84552,                0.91007,                0.70595,                 1.0049,                0.85264,                 1.2853,                0.00406,                0.00406,                0.00406
                    183,                 1.2892,                0.90654,                  1.416,                0.87628,                0.84259,                0.91096,                0.70978,                0.99611,                0.84147,                 1.2791,               0.004027,               0.004027,               0.004027
                    184,                 1.2902,                0.89058,                 1.4149,                0.86372,                0.85332,                0.91092,                0.71042,                0.99697,                0.83682,                 1.2763,               0.003994,               0.003994,               0.003994
                    185,                 1.2767,                 0.8983,                 1.4078,                0.86416,                0.84797,                0.90807,                0.70787,                 0.9972,                0.83915,                 1.2783,               0.003961,               0.003961,               0.003961
                    186,                 1.2713,                0.89233,                 1.3966,                0.87726,                0.84749,                0.91004,                0.70931,                0.99319,                0.81645,                 1.2759,               0.003928,               0.003928,               0.003928
                    187,                 1.2523,                0.88265,                 1.4039,                0.87172,                0.84266,                0.90772,                0.70906,                0.99648,                0.82803,                  1.279,               0.003895,               0.003895,               0.003895
                    188,                 1.2732,                0.89117,                   1.41,                0.86758,                0.85434,                0.91166,                0.71186,                0.99405,                0.83847,                 1.2778,               0.003862,               0.003862,               0.003862
                    189,                 1.2791,                0.90049,                 1.4164,                0.87809,                 0.8493,                0.90761,                0.70594,                0.99575,                0.85163,                 1.2784,               0.003829,               0.003829,               0.003829
                    190,                 1.2797,                0.89159,                 1.4148,                0.86564,                 0.8584,                 0.9107,                0.70861,                 1.0071,                0.82689,                  1.287,               0.003796,               0.003796,               0.003796
                    191,                 1.2666,                0.88768,                 1.4081,                0.86089,                0.86039,                0.91266,                0.71062,                 1.0049,                0.83246,                 1.2893,               0.003763,               0.003763,               0.003763
                    192,                 1.2788,                0.88785,                 1.4087,                0.86011,                0.84871,                0.91043,                0.71095,                0.99138,                  0.847,                 1.2796,                0.00373,                0.00373,                0.00373
                    193,                 1.2669,                0.89019,                 1.4122,                0.86292,                0.84699,                0.90898,                0.71002,                0.99101,                0.85583,                 1.2791,               0.003697,               0.003697,               0.003697
                    194,                 1.2553,                0.87848,                 1.3975,                0.87132,                0.84623,                0.91095,                0.70953,                0.99205,                0.83088,                 1.2794,               0.003664,               0.003664,               0.003664
                    195,                 1.2651,                0.88043,                 1.4199,                0.86938,                0.85617,                0.91103,                0.71062,                0.98236,                0.83403,                 1.2675,               0.003631,               0.003631,               0.003631
                    196,                 1.2776,                0.87766,                 1.4157,                0.85734,                0.85653,                0.90875,                 0.7102,                0.99107,                 0.8271,                 1.2753,               0.003598,               0.003598,               0.003598
                    197,                 1.2767,                0.88956,                 1.4133,                0.86826,                0.85485,                0.90999,                 0.7124,                0.99322,                0.82754,                 1.2796,               0.003565,               0.003565,               0.003565
                    198,                 1.2633,                0.87408,                 1.4022,                0.86178,                 0.8642,                0.91033,                0.71225,                0.98823,                0.82965,                 1.2761,               0.003532,               0.003532,               0.003532
                    199,                 1.2567,                0.87136,                 1.3992,                 0.8577,                0.85948,                0.90861,                0.71174,                0.99307,                0.83452,                 1.2809,               0.003499,               0.003499,               0.003499
                    200,                  1.252,                  0.866,                 1.3927,                0.86107,                0.85258,                0.91144,                0.71332,                 0.9912,                0.83184,                 1.2754,               0.003466,               0.003466,               0.003466
                    201,                 1.2523,                0.86654,                  1.394,                0.86367,                0.86605,                0.91084,                0.71287,                0.98893,                0.83173,                 1.2736,               0.003433,               0.003433,               0.003433
                    202,                 1.2556,                0.88256,                 1.4025,                0.87496,                0.84304,                 0.9099,                0.71188,                 0.9931,                 0.8222,                 1.2799,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.2598,                0.88642,                 1.3943,                0.87371,                0.85555,                0.91239,                0.71345,                 0.9908,                0.82481,                 1.2823,               0.003367,               0.003367,               0.003367
                    204,                 1.2484,                0.86878,                 1.3882,                0.87073,                0.84977,                0.91426,                0.71473,                0.99576,                0.82362,                 1.2829,               0.003334,               0.003334,               0.003334
                    205,                 1.2461,                  0.865,                 1.4007,                0.86991,                0.84772,                0.91064,                0.71357,                0.99519,                0.82279,                 1.2837,               0.003301,               0.003301,               0.003301
                    206,                 1.2539,                0.85033,                 1.3982,                0.87399,                0.84568,                0.90908,                0.71175,                0.99514,                0.82904,                 1.2817,               0.003268,               0.003268,               0.003268
                    207,                 1.2531,                0.85156,                 1.4027,                 0.8723,                0.84447,                0.90854,                0.71204,                0.98943,                0.82637,                   1.28,               0.003235,               0.003235,               0.003235
                    208,                 1.2442,                0.86031,                 1.3967,                0.86957,                0.84873,                0.90633,                0.71118,                0.99104,                0.84694,                 1.2785,               0.003202,               0.003202,               0.003202
                    209,                 1.2447,                0.85491,                 1.3911,                0.86466,                0.84687,                0.90581,                0.71011,                0.98826,                0.83642,                 1.2745,               0.003169,               0.003169,               0.003169
                    210,                 1.2491,                0.84958,                 1.3811,                0.86377,                0.84563,                0.90688,                0.70956,                0.99624,                0.83301,                 1.2801,               0.003136,               0.003136,               0.003136
                    211,                 1.2588,                0.86176,                 1.3971,                0.87708,                0.85163,                0.91092,                0.71335,                0.99581,                0.82516,                 1.2786,               0.003103,               0.003103,               0.003103
                    212,                 1.2476,                0.85135,                 1.3882,                0.86711,                0.85154,                0.90964,                 0.7135,                0.99093,                0.83165,                 1.2748,                0.00307,                0.00307,                0.00307
                    213,                 1.2369,                0.84115,                 1.3877,                0.87619,                 0.8459,                0.91278,                0.71449,                0.99156,                0.82283,                 1.2811,               0.003037,               0.003037,               0.003037
                    214,                 1.2492,                0.85089,                 1.3861,                0.87497,                0.84999,                0.91205,                0.71594,                0.98824,                0.83172,                 1.2751,               0.003004,               0.003004,               0.003004
                    215,                 1.2443,                0.84354,                 1.3927,                0.87913,                0.84827,                0.91359,                0.71575,                0.98801,                0.82767,                 1.2749,               0.002971,               0.002971,               0.002971
                    216,                 1.2384,                0.83594,                 1.3873,                0.85757,                0.86186,                0.91328,                0.71544,                0.98669,                0.82443,                 1.2783,               0.002938,               0.002938,               0.002938
                    217,                 1.2321,                0.82735,                 1.3755,                0.86858,                0.85251,                0.91505,                0.71957,                0.98516,                0.82426,                  1.274,               0.002905,               0.002905,               0.002905
                    218,                 1.2389,                0.82829,                 1.3832,                0.86088,                0.86315,                0.91283,                0.71709,                0.98932,                 0.8166,                 1.2804,               0.002872,               0.002872,               0.002872
                    219,                 1.2433,                0.83726,                 1.3823,                0.86259,                0.85478,                0.90959,                0.71485,                0.98895,                0.83104,                 1.2819,               0.002839,               0.002839,               0.002839
                    220,                 1.2324,                0.82348,                 1.3679,                0.86734,                0.85641,                0.91095,                 0.7157,                0.98403,                0.83555,                 1.2731,               0.002806,               0.002806,               0.002806
                    221,                 1.2201,                0.81978,                 1.3698,                0.86168,                0.85929,                0.91175,                0.71464,                0.98794,                0.82202,                 1.2777,               0.002773,               0.002773,               0.002773
                    222,                  1.236,                0.82486,                 1.3839,                0.87913,                0.85345,                0.91356,                0.71659,                0.98569,                0.81274,                 1.2752,                0.00274,                0.00274,                0.00274
                    223,                 1.2491,                0.83919,                 1.3872,                0.87696,                0.84396,                 0.9107,                0.71522,                0.98833,                0.82045,                 1.2769,               0.002707,               0.002707,               0.002707
                    224,                 1.2251,                0.80913,                 1.3722,                0.87672,                0.84658,                0.91039,                0.71513,                 0.9921,                0.83066,                 1.2778,               0.002674,               0.002674,               0.002674
                    225,                 1.2246,                0.82022,                 1.3775,                0.86015,                0.85919,                0.91229,                0.71569,                0.99252,                0.83761,                 1.2748,               0.002641,               0.002641,               0.002641
                    226,                 1.2302,                 0.8295,                  1.384,                0.86719,                0.85748,                 0.9135,                0.71716,                0.98587,                0.83066,                 1.2751,               0.002608,               0.002608,               0.002608
                    227,                 1.2227,                0.82553,                 1.3815,                0.87427,                0.85875,                0.91474,                0.71685,                0.98835,                0.82918,                 1.2757,               0.002575,               0.002575,               0.002575
                    228,                 1.2269,                0.82177,                 1.3732,                0.87326,                 0.8619,                0.91513,                0.71669,                0.99197,                0.82566,                 1.2784,               0.002542,               0.002542,               0.002542
                    229,                 1.2131,                 0.8191,                 1.3693,                  0.875,                 0.8504,                0.91395,                0.71763,                0.99535,                0.82419,                 1.2783,               0.002509,               0.002509,               0.002509
                    230,                 1.2107,                0.81047,                 1.3638,                0.87426,                0.84544,                0.91243,                0.71447,                0.98943,                0.81876,                 1.2753,               0.002476,               0.002476,               0.002476
                    231,                 1.2132,                0.80641,                 1.3603,                0.87595,                0.84597,                0.91239,                0.71214,                0.98982,                0.81719,                 1.2769,               0.002443,               0.002443,               0.002443
                    232,                  1.212,                0.80772,                 1.3678,                0.86883,                0.85654,                0.91382,                0.71491,                0.99155,                0.81554,                 1.2825,                0.00241,                0.00241,                0.00241
                    233,                 1.2314,                0.83546,                 1.3895,                0.86196,                0.85935,                0.91333,                 0.7145,                 0.9913,                0.82562,                 1.2769,               0.002377,               0.002377,               0.002377
                    234,                 1.2288,                0.82086,                 1.3704,                0.86361,                0.86053,                0.91373,                0.71447,                0.99911,                0.82479,                 1.2854,               0.002344,               0.002344,               0.002344
                    235,                 1.2262,                0.81041,                 1.3614,                0.86648,                0.85619,                0.91453,                0.71462,                0.99932,                0.82866,                 1.2825,               0.002311,               0.002311,               0.002311
                    236,                 1.2113,                0.80371,                 1.3592,                0.86924,                0.84968,                0.91536,                0.71709,                0.99038,                0.82175,                 1.2763,               0.002278,               0.002278,               0.002278
                    237,                 1.2226,                0.80636,                  1.362,                0.86395,                0.86301,                0.91225,                0.71612,                0.99167,                0.82202,                 1.2804,               0.002245,               0.002245,               0.002245
                    238,                 1.1992,                0.81175,                 1.3675,                0.86437,                0.86334,                0.91406,                0.71571,                 0.9952,                0.82645,                 1.2791,               0.002212,               0.002212,               0.002212
                    239,                 1.2086,                 0.8006,                 1.3601,                0.86682,                0.85797,                0.91639,                0.71759,                 0.9959,                0.81317,                 1.2789,               0.002179,               0.002179,               0.002179
                    240,                 1.1967,                0.78837,                 1.3474,                0.87284,                0.85433,                 0.9139,                0.71681,                0.99573,                0.82726,                 1.2796,               0.002146,               0.002146,               0.002146
                    241,                 1.2039,                0.78035,                 1.3495,                0.87536,                 0.8554,                0.91404,                0.71653,                0.99694,                0.82229,                 1.2831,               0.002113,               0.002113,               0.002113
                    242,                 1.2067,                0.79126,                 1.3529,                0.86765,                0.85999,                0.91404,                 0.7166,                0.99175,                 0.8313,                 1.2765,                0.00208,                0.00208,                0.00208
                    243,                 1.2142,                0.79871,                 1.3594,                0.86362,                0.86688,                0.91534,                0.71699,                0.99197,                0.83066,                 1.2795,               0.002047,               0.002047,               0.002047
                    244,                 1.2086,                0.78422,                  1.358,                0.86744,                0.85871,                0.91452,                0.71838,                0.98889,                0.83312,                 1.2813,               0.002014,               0.002014,               0.002014
                    245,                 1.2039,                0.79084,                 1.3601,                0.87818,                 0.8543,                0.91466,                0.71943,                0.99273,                 0.8227,                 1.2828,               0.001981,               0.001981,               0.001981
                    246,                 1.2002,                0.77931,                 1.3532,                 0.8727,                0.85792,                0.91263,                0.71778,                0.99187,                0.82886,                 1.2813,               0.001948,               0.001948,               0.001948
                    247,                 1.2089,                0.77888,                 1.3509,                0.87251,                0.84986,                0.91221,                0.71795,                 0.9934,                0.82628,                 1.2797,               0.001915,               0.001915,               0.001915
                    248,                 1.1989,                0.78155,                 1.3504,                 0.8672,                0.85889,                0.91469,                0.71893,                0.99522,                0.81613,                  1.284,               0.001882,               0.001882,               0.001882
                    249,                 1.2005,                 0.7894,                 1.3538,                0.86629,                0.85966,                 0.9163,                0.71946,                0.99608,                 0.8212,                 1.2868,               0.001849,               0.001849,               0.001849
                    250,                 1.1919,                0.78717,                 1.3491,                0.86786,                 0.8614,                0.91615,                0.72101,                0.99461,                0.81653,                 1.2862,               0.001816,               0.001816,               0.001816
                    251,                 1.1961,                 0.7749,                  1.355,                  0.873,                0.85716,                0.91626,                0.72149,                0.99502,                0.81174,                 1.2859,               0.001783,               0.001783,               0.001783
                    252,                 1.1874,                0.77449,                 1.3487,                0.87746,                 0.8561,                0.91449,                0.71939,                0.98888,                0.81359,                 1.2792,                0.00175,                0.00175,                0.00175
                    253,                 1.1831,                0.76129,                 1.3389,                0.87244,                0.85644,                0.91599,                0.72087,                0.99036,                0.81121,                   1.28,               0.001717,               0.001717,               0.001717
                    254,                 1.1887,                 0.7693,                 1.3516,                0.88061,                0.85157,                0.91809,                0.72231,                0.98887,                0.81253,                  1.277,               0.001684,               0.001684,               0.001684
                    255,                 1.1865,                0.76607,                 1.3398,                0.87112,                0.85452,                0.91591,                0.71921,                0.99313,                0.82532,                 1.2811,               0.001651,               0.001651,               0.001651
                    256,                 1.1784,                 0.7624,                 1.3435,                0.87681,                0.85242,                0.91414,                0.71829,                0.99328,                0.82108,                 1.2831,               0.001618,               0.001618,               0.001618
                    257,                 1.1782,                0.75852,                 1.3481,                0.86765,                0.85434,                0.91506,                0.72019,                0.99527,                 0.8298,                 1.2896,               0.001585,               0.001585,               0.001585
                    258,                 1.1799,                0.76161,                  1.337,                0.85628,                0.86009,                0.91587,                0.71989,                0.99345,                0.83802,                 1.2878,               0.001552,               0.001552,               0.001552
                    259,                 1.1808,                0.75824,                 1.3425,                 0.8714,                0.85679,                0.91746,                0.72157,                0.99449,                0.83102,                 1.2855,               0.001519,               0.001519,               0.001519
                    260,                 1.1759,                0.75575,                 1.3396,                0.86754,                0.85923,                0.91765,                0.72281,                 0.9959,                0.82802,                 1.2874,               0.001486,               0.001486,               0.001486
                    261,                 1.1761,                0.75002,                 1.3301,                0.87556,                0.85649,                0.91775,                0.72312,                0.99659,                0.82323,                 1.2823,               0.001453,               0.001453,               0.001453
                    262,                 1.1786,                0.76079,                 1.3305,                0.85823,                0.86444,                 0.9189,                0.72346,                 0.9961,                0.81812,                 1.2838,                0.00142,                0.00142,                0.00142
                    263,                 1.1589,                0.75774,                  1.336,                0.87395,                0.85356,                 0.9177,                0.72377,                0.99281,                0.81747,                 1.2831,               0.001387,               0.001387,               0.001387
                    264,                 1.1733,                0.73978,                 1.3232,                0.87456,                0.85073,                0.91612,                0.72181,                0.99249,                 0.8161,                 1.2803,               0.001354,               0.001354,               0.001354
                    265,                 1.1747,                0.75166,                 1.3366,                0.87948,                0.84532,                 0.9164,                 0.7213,                0.99368,                0.81456,                 1.2822,               0.001321,               0.001321,               0.001321
                    266,                 1.1691,                 0.7418,                 1.3359,                0.87536,                0.85078,                0.91791,                0.72035,                0.99472,                 0.8172,                  1.284,               0.001288,               0.001288,               0.001288
                    267,                 1.1585,                0.74836,                 1.3364,                0.86168,                0.86471,                0.91744,                0.72189,                0.99356,                0.81643,                 1.2851,               0.001255,               0.001255,               0.001255
                    268,                 1.1561,                0.73929,                 1.3157,                0.86763,                0.85674,                0.91516,                 0.7207,                0.99309,                0.82797,                 1.2837,               0.001222,               0.001222,               0.001222
                    269,                 1.1672,                0.73841,                 1.3272,                0.86617,                0.85511,                0.91396,                0.72014,                 0.9958,                0.83133,                 1.2881,               0.001189,               0.001189,               0.001189
                    270,                 1.1584,                0.73477,                 1.3194,                0.86491,                0.86063,                0.91538,                0.71985,                0.99657,                0.82401,                  1.291,               0.001156,               0.001156,               0.001156
                    271,                 1.1438,                0.73005,                 1.3182,                0.86126,                0.86797,                0.91522,                0.71876,                0.99446,                0.82577,                 1.2884,               0.001123,               0.001123,               0.001123
                    272,                 1.1601,                0.73642,                 1.3222,                0.86614,                0.86047,                0.91436,                0.71938,                0.99677,                0.82338,                  1.288,                0.00109,                0.00109,                0.00109
                    273,                 1.1537,                0.73251,                 1.3273,                0.87129,                 0.8571,                0.91525,                0.72132,                0.99464,                0.81927,                 1.2878,               0.001057,               0.001057,               0.001057
                    274,                 1.1484,                0.72595,                 1.3143,                0.86535,                0.86189,                0.91448,                0.72013,                0.99715,                0.81985,                 1.2887,               0.001024,               0.001024,               0.001024
                    275,                 1.1442,                0.72746,                 1.3153,                0.87731,                 0.8522,                 0.9151,                0.72036,                0.99776,                0.81842,                 1.2875,               0.000991,               0.000991,               0.000991
                    276,                 1.1359,                0.71941,                 1.3135,                0.87289,                 0.8556,                0.91457,                0.71885,                0.99967,                0.82383,                  1.289,               0.000958,               0.000958,               0.000958
                    277,                 1.1587,                0.72913,                 1.3233,                0.87202,                0.85406,                 0.9134,                0.71838,                 0.9969,                0.82504,                 1.2874,               0.000925,               0.000925,               0.000925
                    278,                  1.139,                0.71398,                 1.3072,                0.88714,                0.84817,                0.91441,                0.71764,                0.99751,                0.81338,                 1.2881,               0.000892,               0.000892,               0.000892
                    279,                 1.1381,                0.72759,                 1.3164,                0.88456,                0.84761,                 0.9163,                0.71913,                0.99666,                0.81398,                 1.2884,               0.000859,               0.000859,               0.000859
                    280,                 1.1376,                0.70887,                 1.3025,                 0.8721,                0.85124,                0.91674,                0.71933,                0.99818,                 0.8176,                 1.2867,               0.000826,               0.000826,               0.000826
                    281,                 1.1337,                0.70909,                 1.3013,                 0.8784,                0.85124,                0.91563,                0.71846,                0.99999,                0.82235,                 1.2872,               0.000793,               0.000793,               0.000793
                    282,                 1.1358,                0.71312,                 1.3062,                0.87448,                0.85845,                0.91681,                0.72098,                 1.0007,                0.81965,                 1.2909,                0.00076,                0.00076,                0.00076
                    283,                 1.1302,                0.71175,                 1.3061,                0.87138,                0.85657,                0.91696,                0.72019,                 1.0004,                0.82151,                 1.2903,               0.000727,               0.000727,               0.000727
                    284,                 1.1353,                0.71158,                 1.3049,                0.87093,                0.86056,                0.91647,                0.71988,                 1.0004,                0.81825,                 1.2897,               0.000694,               0.000694,               0.000694
                    285,                 1.1243,                0.70116,                  1.303,                0.86607,                0.86553,                0.91669,                0.72023,                  1.001,                0.82019,                 1.2902,               0.000661,               0.000661,               0.000661
                    286,                 1.1249,                0.69694,                 1.2912,                0.88686,                0.84561,                0.91757,                0.72109,                 1.0015,                0.82314,                 1.2888,               0.000628,               0.000628,               0.000628
                    287,                 1.1081,                0.69794,                 1.2964,                0.87523,                0.86038,                 0.9171,                0.72173,                 1.0009,                0.82871,                 1.2865,               0.000595,               0.000595,               0.000595
                    288,                 1.1224,                0.69576,                 1.2989,                0.87924,                0.85563,                0.91674,                 0.7216,                 1.0009,                0.82661,                 1.2889,               0.000562,               0.000562,               0.000562
                    289,                 1.1172,                 0.6952,                 1.2914,                0.87993,                0.85726,                0.91643,                0.72095,                 1.0023,                0.82794,                 1.2909,               0.000529,               0.000529,               0.000529
                    290,                 1.1102,                0.69262,                 1.2893,                0.87301,                0.86446,                0.91637,                 0.7203,                 1.0034,                0.82899,                 1.2927,               0.000496,               0.000496,               0.000496
                    291,                 1.0949,                0.66789,                 1.3096,                  0.875,                0.85925,                0.91546,                0.71963,                 1.0039,                0.82245,                 1.2954,               0.000463,               0.000463,               0.000463
                    292,                 1.0798,                0.64422,                 1.2959,                0.87084,                0.86059,                0.91606,                0.72039,                 1.0006,                0.81937,                  1.294,                0.00043,                0.00043,                0.00043
                    293,                 1.0765,                0.64209,                 1.2985,                0.85694,                0.87375,                0.91432,                0.71946,                 1.0053,                0.82052,                 1.2997,               0.000397,               0.000397,               0.000397
                    294,                 1.0685,                0.63269,                 1.2882,                0.86197,                0.86638,                0.91556,                0.71806,                 1.0075,                0.82705,                 1.2999,               0.000364,               0.000364,               0.000364
                    295,                 1.0662,                0.63222,                 1.2865,                0.86601,                0.86121,                 0.9153,                0.71831,                 1.0066,                  0.826,                 1.2985,               0.000331,               0.000331,               0.000331
                    296,                 1.0622,                0.62524,                 1.2886,                0.86239,                0.86599,                0.91464,                0.71704,                 1.0076,                0.82672,                 1.3002,               0.000298,               0.000298,               0.000298
                    297,                 1.0529,                0.62026,                 1.2795,                0.86285,                0.86631,                0.91377,                0.71713,                 1.0088,                0.82831,                 1.3019,               0.000265,               0.000265,               0.000265
                    298,                 1.0505,                0.61771,                 1.2772,                0.85809,                0.86878,                0.91258,                 0.7176,                 1.0084,                0.82789,                 1.3022,               0.000232,               0.000232,               0.000232
                    299,                 1.0562,                 0.6203,                 1.2844,                 0.8631,                0.86427,                0.91388,                0.71735,                 1.0068,                0.82769,                  1.303,               0.000199,               0.000199,               0.000199
                    300,                 1.0476,                0.61404,                 1.2731,                 0.8538,                0.87278,                0.91327,                0.71779,                 1.0078,                 0.8305,                  1.304,               0.000166,               0.000166,               0.000166
